_id,id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
65ef436d675dde8010921d06,770475,Food For The Sharks,0,0,Released,1982-02-19T00:00:00.000Z,302000,91,FALSE,,0,tt0083963,cn,鲨鱼烧卖,,0.686,https://image.tmdb.org/t/p/original//f24bQD4P9n1ZARLZBZOdD2mUciW.jpg,,Comedy,Fotocine Film Production Limited,Hong Kong,Cantonese,
65ef3fb2675dde8010866c32,776553,Playing with Sharks,7.8,9,Released,2021-06-05T00:00:00.000Z,61404,95,FALSE,/7jazbhWygLE7RuNCcbHXGNGwO2.jpg,0,tt11226258,en,Playing with Sharks,"Valerie Taylor is a shark fanatic and an Australian icon – a marine maverick who forged her way as a fearless diver, cinematographer and conservationist. She filmed the real sharks for Jaws and famously wore a chainmail suit, using herself as shark bait, changing our scientific understanding of sharks forever.",2.502,https://image.tmdb.org/t/p/original//nAmdfySgolOAXNYhIpJDFdA7wJx.jpg,,Documentary,"National Geographic, WildBear Entertainment, National Geographic Documentary Films",Australia,English,https://www.disneyplus.com/movies/playing-with-sharks/anRDLKTZ5azV
65ef3f45675dde80108557df,17911,Mega Shark vs. Giant Octopus,3.825,228,Released,2009-05-19T00:00:00.000Z,722,90,FALSE,/t3syHoTC2AL42SmKIR1bJeK5oBP.jpg,0,tt1350498,en,Mega Shark vs. Giant Octopus,The California coast is terrorized by two enormous prehistoric sea creatures as they battle each other for supremacy of the sea.,12.831,https://image.tmdb.org/t/p/original//cQsfCkWxK8j9MLrA4ydSMWB2Cpb.jpg,Winner... Eats... All!,"Horror, Science Fiction","The Asylum, Giant Seafood",United States of America,English,
65ef3f5c675dde8010858cc4,407620,Planet of the Sharks,3.6,62,Released,2016-07-27T00:00:00.000Z,6,85,FALSE,/d3fAR9lW5Jc4FBNhAGKvDWpiBlY.jpg,5,tt5828640,en,Planet of the Sharks,"In the near future, glacial melting has covered 98% of earth's landmass. Sharks have flourished and now dominate the planet, operating as one massive school led by a mutated alpha shark.",8.713,https://image.tmdb.org/t/p/original//54hwLfOJONjqOFxGlEixpOHeEnx.jpg,WHEN THE WORLD FLOODS WITH WATER ONE SPECIES RISES TO THE TOP,"Action, Horror, Science Fiction","Syfy, The Asylum",United States of America,English,
65ef410c675dde80108a566c,787019,50 Shades of Sharks,6,1,Released,2020-07-17T00:00:00.000Z,0,44,FALSE,/hiq3ChoMbPTSvq6oDmVMROBxJkp.jpg,0,,en,50 Shades of Sharks,"Exploring the private lives of sharks as they hunt, rest, clean and reproduce.",0.975,https://image.tmdb.org/t/p/original//h6vjcHtjhucNc8v4Mm2PGUvaWFv.jpg,,"Documentary, TV Movie",National Geographic,United States of America,English,
65ef432d675dde801091637b,383411,1978 NSWRFL Grand Final: Sea Eagles vs Sharks,0,0,Released,1978-09-16T00:00:00.000Z,0,120,FALSE,,0,,en,1978 NSWRFL Grand Final: Sea Eagles vs Sharks,"In the Grand Final, Cronulla went to a 9-4 lead in the second half before Manly came back to hit the front 11-9. A Steve Rogers penalty squared it at 11-all but he then missed a desperate late field-goal attempt and at full-time the scores remained locked. For the second consecutive season the weary Grand Finalists were required to play a mid-week rematch three days later (the NSWRFL were forced to play the replay on the Tuesday and not the following weekend due to the upcoming 1978 Kangaroo tour, with the Australian team due to leave that weekend for their tour. The drawn GF also forced the Australian Rugby League to hold off on naming the touring squad until after the GF replay with as many as 12 players from Manly and Cronulla in contention to be selected).",0.6,,,,,,,https://en.wikipedia.org/wiki/1978_NSWRFL_season
65ef3f89675dde8010860341,530838,700 Sharks,6.353,17,Released,2018-06-09T00:00:00.000Z,0,92,FALSE,/sc5P2pLglxgj7hVTbsiDmD1cqM3.jpg,0,tt10564814,fr,700 Requins dans la Nuit,"Imagine diving into the ocean only to discover that you are surrounded by one of the largest shark frenzies on the planet. Well, that is exactly what these researchers did in the name of science. In Polynesia, the largest school of sharks — about 700 — patrols the waters en masse. Follow an international team of scientists as they study these magnificent creatures at night, when they are most aggressive, to discover their mysterious hunting strategies and social behaviours. The result: incredible new behaviours never seen before, or caught on camera.",2.12,https://image.tmdb.org/t/p/original//wH1DOLpx1S6QXIc3ehDIPEOVBdV.jpg,Ballesta and his team make the unseen visible.,Documentary,"ARTE, Le Cinquième Rêve, Andromède Océanologie, LGB, CNRS Images, Filmin Tahiti",France,"French, German",https://gombessa-expeditions.com/gombessa-4/
65ef3f52675dde8010857710,460218,5 Headed Shark Attack,4.253,95,Released,2017-07-10T00:00:00.000Z,0,90,FALSE,/5B9VsZwhulX88aj1VZfe41h2ykY.jpg,0,tt6719524,en,5 Headed Shark Attack,"A beautiful island is home to thousands of species of aquatic life. Now there is a new species: the 5-Headed Shark is all heads and teeth. Shaped like a demented starfish, this monster terrorizes the open ocean before invading the beaches of Puerto Rico, endangering the once peaceful island paradise.",7.801,https://image.tmdb.org/t/p/original//gi2mlvKKpbbXP1DwBUQAc8XGBgP.jpg,YOU CAN'T SURVIVE THE FIVE!,"Horror, Science Fiction",The Asylum,United States of America,English,
65ef432d675dde8010916345,383385,1978 NSWRFL Grand Final: Manly Warringah Sea Eagles vs Cronulla Sutherland Sharks (Replay),0,0,Released,1978-09-19T00:00:00.000Z,0,120,FALSE,,0,,en,1978 NSWRFL Grand Final: Manly Warringah Sea Eagles vs Cronulla Sutherland Sharks (Replay),"The Tuesday rematch in front of 33,552 was Manly's sixth game in twenty-four days. It was the second Grand Final in a row to end up going into a mid-week replay with the 1977 Grand Final between St George and Parramatta also needing a re-match to decide the Premiers after the original game had been a 9-all draw.",0.6,,,,,,,https://en.wikipedia.org/wiki/1978_NSWRFL_season
65ef3f57675dde80108582df,522438,6-Headed Shark Attack,4.8,75,Released,2018-08-18T00:00:00.000Z,0,89,FALSE,/n0lRst3H7o82lGHdL3Rh1oiJJLZ.jpg,0,tt8360902,en,6-Headed Shark Attack,"What is supposed to be a marriage boot camp on a remote island turns into the ultimate test for survival when a 6-headed shark starts attacking the beach. Trapped with minimal weapons they try to fight off the shark, but quickly discover that no one is safe in the water or on land.",9.698,https://image.tmdb.org/t/p/original//fS37m9pRBG0QYTeCEtzNBVVVL3H.jpg,DON'T MIX WITH THE SIX!,"Horror, Action, Science Fiction, TV Movie",The Asylum,United States of America,English,
65ef40fb675dde80108a220c,383027,1973 NSWRFL Grand Final: Manly Warringah Sea Eagles Vs Cronulla Sutherland Sharks,2,1,Released,1973-09-15T00:00:00.000Z,0,120,FALSE,,0,,en,1973 NSWRFL Grand Final: Manly Warringah Sea Eagles Vs Cronulla Sutherland Sharks,"After Cronulla-Sutherland's 14-4 loss in the major semi-final, Manly-Warringah expected the Sharks would be fired up for the Grand Final. And they were. Ian Heads wrote in the Sunday Telegraph the next day that It was a Grand Final as tough and dirty as any bar-room brawl. Alan Clarkson wrote in the Sun Herald The fare served up in the first half belonged in the Colosseum. The first half was not how the game's administrators would have wished to show-case rugby league, every tackle was loaded with menace and meant to damage. But from the melee Bob Fulton emerged and showed his unrivalled skill. Heads and Clarkson wrote of his ""towering genius"" and ""football brilliance"" respectively.",0.6,,,,,,,https://en.wikipedia.org/wiki/1973_NSWRFL_season
65ef410a675dde80108a50d1,1212739,"700 Sharks (Gombessa 4, Genesis)",10,1,Released,2016-01-01T00:00:00.000Z,0,27,FALSE,/3TtXDzouy7HuQ9UfMdNKAdmSRCK.jpg,0,,fr,"700 requins dans la nuit  (Gombessa 4, la genèse)","Originally, in 2014, Laurent Ballesta had just one precise objective: to unravel the mystery of groupers. To understand the issues involved in their collective reproduction. But although focused on the study of groupers, the real surprise came from the sharks. Never before had the team been confronted with such a density of grey reef sharks. The divers took up the challenge of counting them. Methodically, they repeated the operation many times to arrive at the impressive figure of 700 grey reef sharks.  Each year, the team returned to the southern pass of Fakarava in French Polynesia. Until 2019, for the fourth expedition, ""Gombessa 4"" is the synthesis of precise and unique scientific protocols. The mission demonstrated that shark hunts are not anarchic, but rely in part on social organization within the horde, following in the footsteps of the 700 grey sharks in ""700 sharks in the night (Gombessa 4, Genesis)"".",0,https://image.tmdb.org/t/p/original//xd4ROPAXukbaWn56wapdLq4GxYV.jpg,"For the fourth expedition, in the southern pass of Fakarava in French Polynesia for Gombessa 4, Genesis",Documentary,"Andromède Océanologie, Les Gens Bien Production",France,French,
65ef4267675dde80108f19b6,1121144,0009: The Sharks Make Contact,0,0,Released,2020-09-16T00:00:00.000Z,0,133,FALSE,/umQMMMRgBfjs7SL9fUHvtAUL4GR.jpg,10,tt9811798,en,0009: The Sharks Make Contact,"In the sharks' second adventure, a shark's refusal to return a glass of pesto leads to a terrorist crisis.",0.6,https://image.tmdb.org/t/p/original//6tOBlp0XoJXGA5PfWuvPzZzqkp1.jpg,Experience a movie featuring motion in color,"Animation, Comedy, Music",Ènèng Studios,,"English, Swedish",
65ef432d675dde8010916379,383409,1973 NSWRFL Grand Final: Sea Eagles vs Sharks,0,0,Released,1973-09-15T00:00:00.000Z,0,120,FALSE,,0,,en,1973 NSWRFL Grand Final: Sea Eagles vs Sharks,"After Cronulla-Sutherland's 14-4 loss in the major semi-final, Manly-Warringah expected the Sharks would be fired up for the Grand Final. And they were. Ian Heads wrote in the Sunday Telegraph the next day that It was a Grand Final as tough and dirty as any bar-room brawl.[3] Alan Clarkson wrote in the Sun Herald The fare served up in the first half belonged in the Colosseum.[4] The first half was not how the game's administrators would have wished to show-case rugby league, every tackle was loaded with menace and meant to damage. But from the melee Bob Fulton emerged and showed his unrivalled skill. Heads and Clarkson wrote of his ""towering genius"" and ""football brilliance"" respectively.",0.6,,,,,,,https://en.wikipedia.org/wiki/1973_NSWRFL_season
65ef4332675dde8010916ee1,389833,2005 NRL - Round 21 - Tigers v Sharks,0,0,Released,2005-07-31T00:00:00.000Z,0,59,FALSE,,0,,en,2005 NRL - Round 21 - Tigers v Sharks,"The Tigers run riot at Cronulla's home ground, eventually winning 46-6 . Played at Endeavour Field, Cronulla July 31, 2015.",0.6,,,,,,,
65ef3f30675dde8010853199,15512,Monsters vs Aliens,6.2,4280,Released,2009-03-19T00:00:00.000Z,381509870,94,FALSE,/gUIyXIjQIFlmeXVcmVDAaKhhk04.jpg,175000000,http://www.monstersvsaliens.com/,tt0892782,en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",31.569,https://image.tmdb.org/t/p/original//hpHarddVj34j53T7NsoUGdKj4mP.jpg,"When aliens attack, monsters fight back.","Animation, Family, Adventure, Science Fiction","DreamWorks Animation, Paramount",United States of America,English
65ef3f30675dde8010852f61,126889,Alien: Covenant,6.1,7822,Released,2017-05-09T00:00:00.000Z,240891763,122,FALSE,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,97000000,https://www.20thcenturystudios.com/movies/alien-covenant,tt2316204,en,Alien: Covenant,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",92.533,https://image.tmdb.org/t/p/original//zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,The path to paradise begins in hell.,"Science Fiction, Horror, Mystery","Scott Free Productions, Brandywine Productions, 20th Century Fox","United Kingdom, United States of America","English, German"
65ef3f30675dde8010852f25,679,Aliens,7.933,8758,Released,1986-07-18T00:00:00.000Z,183316455,137,FALSE,/jMBpJFRtrtIXymer93XLavPwI3P.jpg,18500000,https://www.20thcenturystudios.com/movies/aliens,tt0090605,en,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",49.209,https://image.tmdb.org/t/p/original//r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,This time it's war.,"Action, Thriller, Science Fiction","Brandywine Productions, SLM Production Group, 20th Century Fox",United States of America,English
65ef3f32675dde80108531f4,395,AVP: Alien vs. Predator,5.9,3999,Released,2004-08-12T00:00:00.000Z,177427090,101,FALSE,/tOvoWzkUzCMJ8Ra5nkmNg7ehCET.jpg,70000000,https://www.20thcenturystudios.com/movies/alien-vs-predator,tt0370263,en,AVP: Alien vs. Predator,"When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.",29.36,https://image.tmdb.org/t/p/original//ySWu5bCnnmgV1cVacvFnFIhgOjp.jpg,Whoever wins... We lose,"Adventure, Science Fiction, Action, Horror","Revolution Sun Studios, Impact Pictures, Studio Babelsberg, Davis Entertainment, Stillking Films, Brandywine Productions, Lonlink Productions, Kut Productions, Inside Track Films, Charenton Productions Limited, 20th Century Fox","Czech Republic, Germany, United Kingdom, United States of America","Italian, English"
65ef3f30675dde801085313a,49849,Cowboys & Aliens,5.588,4718,Released,2011-07-29T00:00:00.000Z,174822325,119,FALSE,/f1jJPQ0RhgSOOfBprCJd9ZJMbet.jpg,163000000,http://www.cowboysandaliensmovie.com/,tt0409847,en,Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",26.069,https://image.tmdb.org/t/p/original//9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,First Contact. Last Stand.,"Action, Science Fiction, Thriller, Western","DreamWorks Pictures, Universal Pictures, Reliance Entertainment, Relativity Media, Imagine Entertainment, K/O Paper Products, Fairview Entertainment, Platinum Studios","India, United States of America",English
65ef3f30675dde8010853180,8078,Alien Resurrection,6.131,4378,Released,1997-11-12T00:00:00.000Z,162000000,109,FALSE,/ikr0UILfvRerzMNoBTtJtyuWAEV.jpg,70000000,https://www.20thcenturystudios.com/movies/alien-resurrection,tt0118583,en,Alien Resurrection,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",31.359,https://image.tmdb.org/t/p/original//9aRDMlU5Zwpysilm0WCWzU2PCFv.jpg,It's already too late.,"Science Fiction, Horror, Action","Brandywine Productions, 20th Century Fox",United States of America,English
65ef3f30675dde80108530ff,8077,Alien³,6.4,5066,Released,1992-05-22T00:00:00.000Z,159773545,114,FALSE,/nEmOmbCWBXS3tHU2N49z693KDK.jpg,50000000,https://www.20thcenturystudios.com/movies/alien-3,tt0103644,en,Alien³,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",28.981,https://image.tmdb.org/t/p/original//xh5wI0UoW7DfS1IyLy3d2CgrCEP.jpg,The bitch is back.,"Science Fiction, Action, Horror","Brandywine Productions, 20th Century Fox","United Kingdom, United States of America",English
65ef3f32675dde801085348c,440,Aliens vs Predator: Requiem,5.2,2588,Released,2007-12-25T00:00:00.000Z,130290885,94,FALSE,/y8yvIrmoM2PLuJcSto7OmOfsXQj.jpg,40000000,http://www.avp-r.com/,tt0758730,en,Aliens vs Predator: Requiem,"The iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever—in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms—the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",47.165,https://image.tmdb.org/t/p/original//jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg,"In space, no one can hear you scream. On Earth, it won't matter.","Fantasy, Action, Science Fiction, Thriller, Horror","Dune Entertainment, Davis Entertainment, Brandywine Productions, 20th Century Fox",United States of America,English
65ef3f30675dde8010852e5a,348,Alien,8.147,13206,Released,1979-05-25T00:00:00.000Z,104931801,117,FALSE,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,11000000,https://www.20thcenturystudios.com/movies/alien,tt0078748,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",72.767,https://image.tmdb.org/t/p/original//vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,In space no one can hear you scream.,"Horror, Science Fiction","Brandywine Productions, 20th Century Fox","United States of America, United Kingdom","English, Spanish"
65ef3f37675dde8010853dff,20856,Aliens in the Attic,5.674,930,Released,2009-07-30T00:00:00.000Z,57881056,86,FALSE,/zsqfhpnl4sZ3aGUufJUsNDxXXZv.jpg,45000000,http://www.aliensintheatticmovie.com/,tt0775552,en,Aliens in the Attic,A group of kids must protect their vacation home from invading aliens.,20.099,https://image.tmdb.org/t/p/original//gjDfPcKcxdJlJkK6pgHrwDfSG3O.jpg,The aliens vs. the Pearsons,"Adventure, Comedy, Family, Fantasy, Science Fiction","Regency Enterprises, Josephson Entertainment, Dune Entertainment, 20th Century Fox","Canada, United States of America",English
